timeStamp,elapsed,bytes
12:41:16,135,215
12:41:16,136,215
12:41:16,135,215
12:41:16,135,215
12:41:16,139,215
12:41:16,53,214
12:41:16,54,214
12:41:16,56,214
12:41:16,57,214
12:41:16,59,214
12:41:16,55,214
12:41:16,57,214
12:41:16,60,214
12:41:16,56,214
12:41:16,58,214
12:41:17,51,214
12:41:17,52,214
12:41:17,54,214
12:41:17,54,214
12:41:17,52,214
12:41:17,52,214
12:41:17,53,214
12:41:17,56,214
12:41:17,53,214
12:41:17,55,214
12:41:17,52,214
12:41:17,54,214
12:41:17,53,214
12:41:17,53,214
12:41:17,56,214
12:41:17,52,214
12:41:17,55,214
12:41:17,54,214
12:41:17,55,214
12:41:17,55,214
12:41:17,52,214
12:41:17,53,214
12:41:17,52,214
12:41:17,54,214
12:41:17,53,214
12:41:17,52,214
12:41:17,54,214
12:41:17,56,214
12:41:17,57,214
12:41:17,55,214
12:41:17,52,214
12:41:17,52,214
12:41:17,52,214
12:41:17,54,214
12:41:17,56,214
12:41:17,52,214
12:41:17,52,214
12:41:17,53,214
12:41:17,56,214
12:41:17,52,214
12:41:17,52,214
12:41:17,53,214
12:41:17,52,214
12:41:17,54,214
12:41:17,56,214
12:41:17,52,214
12:41:17,53,214
12:41:17,52,214
12:41:17,55,214
12:41:17,57,214
12:41:17,53,214
12:41:17,53,214
12:41:17,52,214
12:41:17,55,214
12:41:17,55,214
12:41:17,51,214
12:41:17,52,214
12:41:17,51,214
12:41:17,54,214
12:41:17,56,214
12:41:17,52,214
12:41:17,52,214
12:41:17,54,214
12:41:17,60,214
12:41:17,58,214
12:41:16,973,215
12:41:17,52,214
12:41:17,52,214
12:41:17,58,214
12:41:17,53,214
12:41:17,52,214
12:41:17,52,214
12:41:17,52,214
12:41:17,52,214
12:41:17,53,214
12:41:17,53,214
12:41:17,59,214
12:41:17,59,214
12:41:17,52,214
12:41:17,53,214
12:41:17,56,214
12:41:17,52,214
12:41:17,56,214
12:41:17,60,214
12:41:17,52,214
12:41:17,54,214
12:41:17,55,214
12:41:17,58,214
12:41:17,60,214
12:41:17,62,214
12:41:17,53,214
12:41:17,53,214
12:41:17,61,214
12:41:17,58,214
12:41:17,59,214
12:41:17,63,214
12:41:17,62,214
12:41:18,56,214
12:41:18,56,214
12:41:18,52,214
12:41:18,55,214
12:41:18,57,214
12:41:18,56,214
12:41:18,55,214
12:41:18,52,214
12:41:18,55,214
12:41:18,54,214
12:41:18,56,214
12:41:18,53,214
12:41:18,55,214
12:41:18,55,214
12:41:18,54,214
12:41:18,52,214
12:41:18,53,214
12:41:18,53,214
12:41:18,55,214
12:41:18,54,214
12:41:18,54,214
12:41:18,53,214
12:41:18,57,214
12:41:18,54,214
12:41:18,55,214
12:41:18,52,214
12:41:18,51,214
12:41:18,54,214
12:41:18,55,214
12:41:18,52,214
12:41:18,52,214
12:41:18,52,214
12:41:18,52,214
12:41:18,52,214
12:41:18,54,214
12:41:18,54,214
12:41:18,53,214
12:41:18,52,214
12:41:18,52,214
12:41:18,53,214
12:41:18,58,214
12:41:18,54,214
12:41:18,51,214
12:41:18,54,214
12:41:18,54,214
12:41:18,53,214
12:41:18,53,214
12:41:18,54,214
12:41:18,51,214
12:41:18,54,214
12:41:18,55,214
12:41:18,53,214
12:41:18,54,214
12:41:18,53,214
12:41:18,53,214
12:41:18,55,214
12:41:18,55,214
12:41:18,52,214
12:41:18,54,214
12:41:18,52,214
12:41:18,54,214
12:41:18,55,214
12:41:18,51,214
12:41:18,59,214
12:41:18,52,214
12:41:18,62,214
12:41:18,55,214
12:41:18,54,214
12:41:18,53,214
12:41:18,57,214
12:41:18,60,214
12:41:18,59,214
12:41:16,1975,215
12:41:16,1974,215
12:41:18,52,214
12:41:18,53,214
12:41:18,55,214
12:41:18,54,214
12:41:18,53,214
12:41:18,53,214
12:41:18,52,214
12:41:18,52,214
12:41:18,52,214
12:41:18,53,214
12:41:18,52,214
12:41:18,52,214
12:41:18,56,214
12:41:18,53,214
12:41:18,53,214
12:41:18,52,214
12:41:18,52,214
12:41:18,53,214
12:41:18,56,214
12:41:18,57,214
12:41:18,54,214
12:41:18,52,214
12:41:18,53,214
12:41:18,54,214
12:41:18,52,214
12:41:18,55,214
12:41:18,53,214
12:41:18,52,214
12:41:18,57,214
12:41:18,56,214
12:41:18,55,214
12:41:18,54,214
12:41:18,51,214
12:41:18,55,214
12:41:18,55,214
12:41:18,55,214
12:41:18,53,214
12:41:18,56,214
12:41:18,52,214
12:41:18,52,214
12:41:18,53,214
12:41:19,53,214
12:41:19,55,214
12:41:19,52,214
12:41:19,54,214
12:41:19,57,214
12:41:19,56,214
12:41:19,54,214
12:41:19,52,214
12:41:19,53,214
12:41:19,55,214
12:41:19,52,214
12:41:19,52,214
12:41:19,54,214
12:41:19,53,214
12:41:19,56,214
12:41:19,52,214
12:41:19,52,214
12:41:19,52,214
12:41:19,54,214
12:41:19,53,214
12:41:19,54,214
12:41:19,53,214
12:41:19,58,214
12:41:19,57,214
12:41:19,55,214
12:41:19,56,214
12:41:19,54,214
12:41:19,52,214
12:41:19,52,214
12:41:19,52,214
12:41:19,51,214
12:41:19,54,214
12:41:19,52,214
12:41:19,51,214
12:41:19,57,214
12:41:19,55,214
12:41:19,55,214
12:41:19,52,214
12:41:19,52,214
12:41:19,52,214
12:41:19,54,214
12:41:19,52,214
12:41:19,52,214
12:41:19,55,214
12:41:19,54,214
12:41:19,56,214
12:41:19,54,214
12:41:19,56,214
12:41:19,55,214
12:41:19,51,214
12:41:19,56,214
12:41:19,54,214
12:41:19,53,214
12:41:19,51,214
12:41:19,54,214
12:41:19,54,214
12:41:19,57,214
12:41:19,56,214
12:41:19,53,214
12:41:19,52,214
12:41:19,53,214
12:41:19,52,214
12:41:19,55,214
12:41:19,57,214
12:41:19,54,214
12:41:19,53,214
12:41:19,51,214
12:41:19,51,214
