timeStamp,elapsed,bytes
16:23:29,139,261
16:23:29,142,261
16:23:29,148,261
16:23:29,147,261
16:23:29,148,261
16:23:29,48,260
16:23:29,53,260
16:23:29,46,260
16:23:29,48,260
16:23:29,47,260
16:23:29,50,260
16:23:29,50,260
16:23:29,54,260
16:23:29,57,260
16:23:29,52,260
16:23:29,47,260
16:23:29,46,260
16:23:29,55,260
16:23:29,54,260
16:23:29,53,260
16:23:29,46,260
16:23:29,50,260
16:23:29,47,260
16:23:29,48,260
16:23:29,47,260
16:23:29,48,260
16:23:29,48,260
16:23:29,55,260
16:23:29,46,260
16:23:29,47,260
16:23:30,48,260
16:23:30,47,260
16:23:30,56,260
16:23:30,53,260
16:23:30,51,260
16:23:30,47,260
16:23:30,54,260
16:23:30,51,260
16:23:30,50,260
16:23:30,52,260
16:23:30,46,260
16:23:30,49,260
16:23:30,51,260
16:23:30,51,260
16:23:30,50,260
16:23:30,46,260
16:23:30,48,260
16:23:30,49,260
16:23:30,50,260
16:23:30,49,260
16:23:30,46,260
16:23:30,49,260
16:23:30,49,260
16:23:30,48,260
16:23:30,49,260
16:23:30,46,260
16:23:30,46,260
16:23:30,46,260
16:23:30,47,260
16:23:30,46,260
16:23:30,46,260
16:23:30,46,260
16:23:30,47,260
16:23:30,46,260
16:23:30,47,260
16:23:30,47,260
16:23:30,46,260
16:23:30,48,260
16:23:30,47,260
16:23:30,47,260
16:23:30,49,260
16:23:30,45,260
16:23:30,46,260
16:23:30,47,260
16:23:30,46,260
16:23:30,51,260
16:23:30,46,260
16:23:30,48,260
16:23:30,47,260
16:23:30,46,260
16:23:30,45,260
16:23:30,48,260
16:23:30,45,260
16:23:30,47,260
16:23:30,49,260
16:23:30,45,260
16:23:30,48,260
16:23:30,58,260
16:23:30,55,260
16:23:30,50,260
16:23:30,47,260
16:23:30,47,260
16:23:30,51,260
16:23:30,50,260
16:23:30,50,260
16:23:30,46,260
16:23:30,46,260
16:23:30,46,260
16:23:30,51,260
16:23:30,50,260
16:23:30,46,260
16:23:30,50,260
16:23:30,49,260
16:23:30,46,260
16:23:30,49,260
16:23:30,47,260
16:23:30,50,260
16:23:30,51,260
16:23:30,47,260
16:23:30,46,260
16:23:30,46,260
16:23:30,46,260
16:23:30,46,260
16:23:30,46,260
16:23:30,48,260
16:23:30,47,260
16:23:30,46,260
16:23:30,49,260
16:23:30,46,260
16:23:30,47,260
16:23:30,46,260
16:23:30,47,260
