timeStamp,elapsed,bytes
17:16:33,104,261
17:16:33,110,261
17:16:33,116,261
17:16:33,116,261
17:16:33,120,261
17:16:33,116,261
17:16:33,122,261
17:16:33,117,261
17:16:33,121,261
17:16:33,123,261
17:16:33,57,260
17:16:33,53,260
17:16:33,53,260
17:16:33,54,260
17:16:33,53,260
17:16:33,53,260
17:16:33,62,260
17:16:33,59,260
17:16:33,60,260
17:16:33,60,260
17:16:33,57,260
17:16:33,53,260
17:16:33,62,260
17:16:33,54,260
17:16:33,54,260
17:16:33,54,260
17:16:33,57,260
17:16:33,55,260
17:16:33,59,260
17:16:33,56,260
17:16:33,53,260
17:16:33,53,260
17:16:33,60,260
17:16:33,54,260
17:16:33,59,260
17:16:33,55,260
17:16:33,57,260
17:16:33,54,260
17:16:33,55,260
17:16:33,53,260
17:16:33,57,260
17:16:33,55,260
17:16:33,54,260
17:16:33,53,260
17:16:33,53,260
17:16:33,56,260
17:16:33,56,260
17:16:33,54,259
17:16:33,54,260
17:16:33,54,260
17:16:33,58,260
17:16:33,56,260
17:16:33,53,260
17:16:33,57,260
17:16:33,61,260
17:16:33,56,260
17:16:33,57,260
17:16:33,57,260
17:16:33,59,260
17:16:33,58,260
17:16:33,53,260
17:16:33,55,260
17:16:33,54,260
17:16:33,59,260
17:16:33,60,260
17:16:33,53,260
17:16:33,54,260
17:16:33,52,260
17:16:33,56,260
17:16:33,58,260
17:16:33,57,260
17:16:33,55,260
17:16:33,55,260
17:16:33,57,260
17:16:33,66,260
17:16:33,59,260
17:16:33,64,260
17:16:34,56,260
17:16:34,57,260
17:16:33,64,260
17:16:34,58,260
17:16:34,57,260
17:16:34,54,260
17:16:34,54,260
17:16:34,57,260
17:16:34,54,260
17:16:34,54,260
17:16:34,54,260
17:16:34,55,260
17:16:34,59,260
17:16:34,53,260
17:16:34,54,260
17:16:34,57,260
17:16:34,55,260
17:16:34,53,260
17:16:34,54,260
17:16:34,54,260
17:16:34,55,260
17:16:34,54,260
17:16:34,54,260
17:16:34,54,260
17:16:34,54,260
17:16:34,54,260
17:16:34,54,260
17:16:34,53,260
17:16:34,55,260
17:16:34,55,260
17:16:34,58,260
17:16:34,55,260
17:16:34,54,260
17:16:34,53,260
17:16:34,54,260
17:16:34,53,260
17:16:34,54,260
17:16:33,747,261
17:16:34,53,260
17:16:34,57,260
17:16:34,56,260
17:16:34,55,260
17:16:34,56,260
17:16:34,56,260
17:16:34,56,260
17:16:34,55,260
17:16:34,60,260
17:16:34,58,260
17:16:34,61,260
17:16:34,55,260
17:16:34,54,260
17:16:34,54,260
17:16:34,54,260
17:16:34,58,260
17:16:34,56,260
17:16:34,54,260
17:16:34,54,260
17:16:34,57,260
17:16:34,53,260
17:16:34,58,260
17:16:34,56,260
17:16:34,55,260
17:16:34,56,260
17:16:34,54,260
17:16:34,59,260
17:16:34,57,260
17:16:34,56,260
17:16:34,58,260
17:16:34,54,260
17:16:34,55,260
17:16:34,57,260
17:16:34,57,260
17:16:34,56,260
17:16:34,54,260
17:16:34,56,260
17:16:34,58,260
17:16:34,59,260
17:16:34,53,260
17:16:34,56,260
17:16:34,54,260
17:16:34,58,260
17:16:34,55,260
17:16:34,58,260
17:16:34,60,260
17:16:34,55,260
17:16:34,55,260
17:16:34,55,260
17:16:34,57,260
17:16:34,57,260
17:16:34,53,260
17:16:34,54,260
17:16:34,58,260
17:16:34,54,260
17:16:34,57,260
17:16:34,54,260
17:16:34,58,260
17:16:34,55,260
17:16:34,58,260
17:16:34,56,260
17:16:34,54,260
17:16:34,55,260
17:16:34,55,260
17:16:34,57,260
17:16:34,59,260
17:16:34,58,260
17:16:34,53,260
17:16:34,55,260
17:16:34,56,260
17:16:34,58,260
17:16:34,61,260
17:16:34,54,260
17:16:34,53,260
17:16:34,58,260
17:16:34,55,260
17:16:34,53,260
17:16:34,56,260
17:16:34,54,260
17:16:34,54,260
17:16:34,54,260
17:16:34,62,260
17:16:34,60,260
17:16:34,55,260
17:16:34,58,260
17:16:34,57,260
17:16:34,58,260
17:16:34,58,260
17:16:34,59,260
17:16:34,53,260
17:16:34,55,260
17:16:34,56,260
17:16:34,54,260
17:16:34,54,260
17:16:34,55,260
17:16:34,58,260
17:16:34,55,260
17:16:34,55,260
17:16:34,56,260
17:16:34,61,260
17:16:34,52,260
17:16:34,53,260
17:16:34,54,260
17:16:34,54,260
17:16:34,55,260
17:16:34,55,260
17:16:34,57,260
17:16:34,53,260
17:16:34,58,260
17:16:34,56,260
17:16:34,56,260
17:16:34,61,260
17:16:34,53,259
17:16:34,53,260
17:16:34,58,260
17:16:34,53,260
17:16:34,56,260
17:16:34,57,260
17:16:34,53,260
17:16:34,54,260
17:16:34,62,260
17:16:34,62,260
17:16:34,61,260
17:16:34,55,260
17:16:34,59,260
17:16:34,57,260
17:16:34,56,260
17:16:34,57,260
17:16:34,57,260
17:16:34,53,260
17:16:34,53,260
17:16:34,55,260
17:16:34,55,260
17:16:34,53,260
17:16:34,55,260
17:16:34,54,260
17:16:34,54,260
17:16:34,56,260
17:16:34,56,260
17:16:34,61,260
17:16:34,55,260
17:16:34,54,260
17:16:34,53,260
17:16:34,54,260
17:16:35,55,260
17:16:34,59,260
17:16:35,57,260
17:16:35,59,260
17:16:35,56,260
17:16:35,53,260
17:16:35,57,260
17:16:35,53,260
17:16:35,52,260
17:16:35,53,260
17:16:35,59,260
17:16:35,57,260
17:16:35,57,260
17:16:35,55,260
17:16:35,55,260
17:16:35,55,260
17:16:35,53,260
17:16:35,57,260
17:16:35,59,260
17:16:35,54,260
17:16:35,53,260
17:16:35,54,260
17:16:35,61,260
17:16:35,56,260
17:16:35,57,260
17:16:35,56,260
17:16:35,60,260
17:16:35,53,260
17:16:35,53,260
17:16:35,53,260
17:16:35,54,260
17:16:35,53,260
17:16:35,53,260
17:16:35,54,260
17:16:35,55,260
17:16:35,55,260
17:16:35,55,260
17:16:35,54,260
17:16:35,53,260
17:16:35,54,260
17:16:35,54,260
17:16:35,54,260
17:16:35,53,260
17:16:33,1751,261
17:16:35,53,260
17:16:33,1756,261
17:16:35,54,260
17:16:35,54,260
17:16:35,56,260
17:16:35,56,260
17:16:35,59,260
17:16:35,54,260
17:16:35,54,260
17:16:35,59,260
17:16:35,61,260
17:16:35,54,260
17:16:35,56,260
17:16:35,57,260
17:16:35,55,260
17:16:35,53,260
17:16:35,54,260
17:16:35,54,260
17:16:35,53,260
17:16:35,54,260
17:16:35,53,260
17:16:35,55,260
17:16:35,55,260
17:16:35,59,260
17:16:35,56,260
17:16:35,53,260
17:16:35,59,260
17:16:35,55,260
17:16:35,53,260
17:16:35,53,260
17:16:35,53,260
17:16:35,55,260
17:16:35,68,260
17:16:35,57,260
17:16:35,55,260
17:16:35,57,260
17:16:35,58,260
17:16:35,55,260
17:16:35,54,260
17:16:35,57,260
17:16:35,62,260
17:16:35,58,260
17:16:35,56,260
17:16:35,55,260
17:16:35,54,260
17:16:35,53,260
17:16:35,55,260
17:16:35,53,260
17:16:35,54,260
17:16:35,54,260
17:16:35,53,260
17:16:35,55,260
17:16:35,58,260
17:16:35,53,260
17:16:35,54,260
17:16:35,62,260
17:16:35,58,260
17:16:35,53,260
17:16:35,54,260
17:16:35,58,260
17:16:35,53,260
17:16:35,58,260
17:16:35,54,260
17:16:35,55,260
17:16:35,54,260
17:16:35,56,260
17:16:35,58,260
17:16:35,55,260
17:16:35,54,260
17:16:35,56,260
17:16:35,53,260
17:16:35,56,260
17:16:35,59,260
17:16:35,57,260
17:16:35,53,260
17:16:35,55,260
17:16:35,58,260
17:16:35,52,260
17:16:35,56,260
17:16:35,54,260
17:16:35,54,260
17:16:35,53,260
17:16:35,55,260
17:16:35,53,260
17:16:35,54,260
17:16:35,57,260
17:16:35,53,260
17:16:35,55,260
17:16:35,58,260
17:16:35,56,260
17:16:35,53,260
17:16:35,53,260
17:16:35,53,260
17:16:35,53,260
17:16:35,54,260
17:16:35,53,260
17:16:35,60,260
17:16:35,54,260
17:16:35,55,260
17:16:35,54,260
17:16:35,54,260
17:16:35,59,260
17:16:35,61,260
17:16:35,54,260
17:16:35,54,260
17:16:35,52,260
17:16:35,54,260
17:16:35,57,260
17:16:35,55,260
17:16:35,55,260
17:16:35,56,260
17:16:35,57,260
17:16:35,52,260
17:16:35,54,260
17:16:35,54,260
17:16:35,60,260
17:16:35,54,260
17:16:35,53,260
17:16:35,53,260
17:16:35,58,260
17:16:35,54,260
17:16:35,53,260
17:16:35,57,260
17:16:35,56,260
17:16:35,56,260
17:16:35,53,260
17:16:35,57,260
17:16:35,53,260
17:16:35,58,260
17:16:35,55,260
17:16:35,54,260
17:16:35,53,260
17:16:35,53,260
17:16:35,53,260
17:16:35,56,260
17:16:35,53,260
17:16:35,53,260
17:16:35,53,260
17:16:35,52,260
17:16:35,54,260
17:16:35,59,260
17:16:35,53,260
17:16:35,57,260
17:16:35,55,260
17:16:35,57,260
17:16:35,53,260
17:16:35,57,260
17:16:35,55,260
17:16:35,54,260
17:16:35,54,260
17:16:35,55,260
17:16:35,53,260
17:16:35,55,260
17:16:35,58,260
17:16:35,53,260
17:16:35,56,260
17:16:35,55,260
17:16:35,57,260
17:16:35,54,260
